<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.07.19	08:00:00	98673.49	98752.59	98563.35	98595.48	133357	0	0
2024.07.19	12:00:00	98595.43	98618.77	98462.93	98492.40	132422	0	0
2024.07.19	16:00:00	98492.35	98700.47	98485.75	98603.42	153412	0	0
2024.07.19	20:00:00	98603.37	98784.42	98556.62	98771.32	159040	0	0
2024.07.20	00:00:00	98771.27	99101.76	98755.52	98998.16	165314	0	0
2024.07.20	04:00:00	98998.11	99022.58	98793.47	98881.96	128302	0	0
2024.07.20	08:00:00	98881.91	99139.85	98866.01	99135.00	168014	0	0
2024.07.20	12:00:00	99134.95	99251.69	99030.29	99198.74	149144	0	0
2024.07.20	16:00:00	99198.69	99448.25	99151.23	99430.70	162732	0	0
2024.07.20	20:00:00	99430.65	99456.43	99265.67	99330.90	132700	0	0
2024.07.21	00:00:00	99330.85	99336.40	99049.12	99077.64	117224	0	0
2024.07.21	04:00:00	99077.59	99136.02	98815.49	99018.92	133969	0	0
2024.07.21	08:00:00	99018.87	99103.23	98757.65	98803.11	121309	0	0
2024.07.21	12:00:00	98803.06	98862.61	98712.74	98738.76	136185	0	0
2024.07.21	16:00:00	98738.71	98930.99	98665.22	98870.19	150770	0	0
2024.07.21	20:00:00	98870.14	98950.28	98594.46	98627.53	118374	0	0
2024.07.22	00:00:00	98627.48	98680.37	98503.29	98555.27	135534	0	0
2024.07.22	04:00:00	98555.22	98732.57	98483.49	98675.02	154275	0	0
2024.07.22	08:00:00	98674.97	98674.97	98462.31	98569.79	132297	0	0
2024.07.22	12:00:00	98569.74	98695.70	98468.57	98635.24	143717	0	0
2024.07.22	16:00:00	98635.19	98682.54	98490.92	98591.22	134364	0	0
2024.07.22	20:00:00	98591.17	98696.87	98495.23	98691.37	141955	0	0
2024.07.23	00:00:00	98691.32	98940.77	98601.73	98867.52	160355	0	0
2024.07.23	04:00:00	98867.47	98873.35	98650.52	98684.09	124507	0	0
2024.07.23	08:00:00	98684.04	98717.21	98493.66	98535.62	127913	0	0
2024.07.23	12:00:00	98535.57	98755.50	98528.82	98720.77	161065	0	0
2024.07.23	16:00:00	98720.72	98805.93	98614.13	98748.19	145412	0	0
2024.07.23	20:00:00	98748.14	98963.71	98582.27	98915.56	156120	0	0
2024.07.24	00:00:00	98915.51	98936.95	98643.05	98643.05	115639	0	0
2024.07.24	04:00:00	98643.00	98643.00	98429.33	98540.58	132353	0	0
2024.07.24	08:00:00	98540.53	99066.63	98531.03	99031.48	188202	0	0
2024.07.24	12:00:00	99031.43	99251.57	99013.18	99163.98	155750	0	0
2024.07.24	16:00:00	99163.93	99255.83	99079.81	99157.50	141592	0	0
2024.07.24	20:00:00	99157.45	99208.94	99036.76	99119.96	139036	0	0
2024.07.25	00:00:00	99119.91	99142.62	98942.56	99003.01	130455	0	0
2024.07.25	04:00:00	99002.96	99072.83	98838.95	99017.13	144202	0	0
2024.07.25	08:00:00	99017.08	99094.70	98884.83	98923.72	132929	0	0
2024.07.25	12:00:00	98923.67	99171.06	98861.87	99054.64	155572	0	0
2024.07.25	16:00:00	99054.59	99292.31	99023.01	99214.57	154625	0	0
2024.07.25	20:00:00	99214.52	99221.41	99010.12	99035.19	121743	0	0
2024.07.26	00:00:00	99035.14	99035.14	98782.26	98826.77	121708	0	0
2024.07.26	04:00:00	98826.72	98965.87	98588.87	98959.22	155235	0	0
